path,dir,ext,size,description
results/early_warning/stage6_planA_full_20260415_20260415_002847/0015_A_label-wang_qmc_group-A2_metapath_adaptive_global_seed-43/node_weather_timeseries.csv,results,.csv,191204,"预警/风险结果数据，包含 约 1080 行数据。表头字段包括 timestamp, node_id, influence, wind_factor, pv_factor, load_factor, wind_speed_factor, wind_raw, pv_raw, load_raw 等。"
results/early_warning/stage6_planA_full_20260415_20260415_002847/0015_A_label-wang_qmc_group-A2_metapath_adaptive_global_seed-43/node_weather_summary.csv,results,.csv,2767,"预警/风险结果数据，包含 约 15 行数据。表头字段包括 node_id, mean_influence, mean_wind_factor, mean_pv_factor, mean_load_factor, mean_wind_speed_factor, mean_wind_raw, mean_pv_raw, mean_load_raw, mean_wind_speed_raw。"
results/early_warning/stage6_planA_full_20260415_20260415_002847/0015_A_label-wang_qmc_group-A2_metapath_adaptive_global_seed-43/node_weather_horizon.csv,results,.csv,64322,"预警/风险结果数据，包含 约 360 行数据。表头字段包括 timestamp, node_id, influence, wind_factor, pv_factor, load_factor, wind_speed_factor, wind_raw, pv_raw, load_raw 等。"
results/early_warning/stage6_planA_full_20260415_20260415_002847/0015_A_label-wang_qmc_group-A2_metapath_adaptive_global_seed-43/nk_failure_risk.csv,results,.csv,215,"预警/风险结果数据，包含 约 12 行数据。表头字段包括 scenario, expected_fail_lines, probability。"
results/early_warning/stage6_planA_full_20260415_20260415_002847/0015_A_label-wang_qmc_group-A2_metapath_adaptive_global_seed-43/metapath_attention_summary.csv,results,.csv,171,"预警/风险结果数据，包含 约 4 行数据。表头字段包括 metapath, attention_weight。"
results/early_warning/stage6_planA_full_20260415_20260415_002847/0015_A_label-wang_qmc_group-A2_metapath_adaptive_global_seed-43/line_risk_prediction.csv,results,.csv,351,"预警/风险结果数据，包含 约 15 行数据。表头字段包括 line_id, risk_prob, risk_level, predicted_fail_hour。"
results/early_warning/stage6_planA_full_20260415_20260415_002847/0015_A_label-wang_qmc_group-A2_metapath_adaptive_global_seed-43/critical_load_risk.csv,results,.csv,383,"预警/风险结果数据，包含 约 13 行数据。表头字段包括 node, load_type, outage_prob。"
results/early_warning/stage6_planA_full_20260415_20260415_002847/0015_A_label-wang_qmc_group-A2_metapath_adaptive_global_seed-43/calibrated_hourly_line_probability.csv,results,.csv,7396,"预警/风险结果数据，包含 约 24 行数据。表头字段包括 timestamp, L0, L1, L10, L11, L12, L13, L14, L2, L3 等。"
results/early_warning/stage6_planA_full_20260415_20260415_002847/0013_A_label-wang_qmc_group-A0_baseline_seed-43/warning_report.json,results,.json,21361,"实验报告或运行清单 JSON 文件，顶层字段包括 module, inputs, horizon, training, fit_quality, node_weather_generation, modeling, risk_thresholds, calibration, scenario_sampling, mc_scenarios, outputs。它为对应流程提供参数、拓扑结构或结构化指标。"
results/early_warning/stage6_planA_full_20260415_20260415_002847/0013_A_label-wang_qmc_group-A0_baseline_seed-43/run.log,results,.log,2353,运行日志文件，首条有效内容为“CMD: python C:\Users\yuhan\Desktop\gridagent1\scripts\gnn_warning_module.py --grid C:\Users\yuhan\Desktop\gridagent1\data_final\formal_guangdong_2024\grid_topology.json --aligned C:\Users\yuhan\Desktop\gridagent1\data_fi”。末尾记录为“WALL_SECONDS: 102.950”，可用于追踪实验或服务运行状态。
results/early_warning/stage6_planA_full_20260415_20260415_002847/0013_A_label-wang_qmc_group-A0_baseline_seed-43/node_weather_timeseries.csv,results,.csv,191204,"预警/风险结果数据，包含 约 1080 行数据。表头字段包括 timestamp, node_id, influence, wind_factor, pv_factor, load_factor, wind_speed_factor, wind_raw, pv_raw, load_raw 等。"
results/early_warning/stage6_planA_full_20260415_20260415_002847/0013_A_label-wang_qmc_group-A0_baseline_seed-43/node_weather_summary.csv,results,.csv,2767,"预警/风险结果数据，包含 约 15 行数据。表头字段包括 node_id, mean_influence, mean_wind_factor, mean_pv_factor, mean_load_factor, mean_wind_speed_factor, mean_wind_raw, mean_pv_raw, mean_load_raw, mean_wind_speed_raw。"
results/early_warning/stage6_planA_full_20260415_20260415_002847/0013_A_label-wang_qmc_group-A0_baseline_seed-43/node_weather_horizon.csv,results,.csv,64322,"预警/风险结果数据，包含 约 360 行数据。表头字段包括 timestamp, node_id, influence, wind_factor, pv_factor, load_factor, wind_speed_factor, wind_raw, pv_raw, load_raw 等。"
results/early_warning/stage6_planA_full_20260415_20260415_002847/0013_A_label-wang_qmc_group-A0_baseline_seed-43/nk_failure_risk.csv,results,.csv,209,"预警/风险结果数据，包含 约 12 行数据。表头字段包括 scenario, expected_fail_lines, probability。"
results/early_warning/stage6_planA_full_20260415_20260415_002847/0013_A_label-wang_qmc_group-A0_baseline_seed-43/line_risk_prediction.csv,results,.csv,358,"预警/风险结果数据，包含 约 15 行数据。表头字段包括 line_id, risk_prob, risk_level, predicted_fail_hour。"
results/early_warning/stage6_planA_full_20260415_20260415_002847/0013_A_label-wang_qmc_group-A0_baseline_seed-43/critical_load_risk.csv,results,.csv,377,"预警/风险结果数据，包含 约 13 行数据。表头字段包括 node, load_type, outage_prob。"
results/early_warning/stage6_planA_full_20260415_20260415_002847/0013_A_label-wang_qmc_group-A0_baseline_seed-43/calibrated_hourly_line_probability.csv,results,.csv,7484,"预警/风险结果数据，包含 约 24 行数据。表头字段包括 timestamp, L0, L1, L10, L11, L12, L13, L14, L2, L3 等。"
results/early_warning/stage6_planA_full_20260415_20260415_002847/0017_A_label-c3po_ref_group-A0_baseline_seed-44/warning_report.json,results,.json,22809,"实验报告或运行清单 JSON 文件，顶层字段包括 module, inputs, horizon, training, fit_quality, node_weather_generation, modeling, risk_thresholds, calibration, scenario_sampling, mc_scenarios, outputs。它为对应流程提供参数、拓扑结构或结构化指标。"
results/early_warning/stage6_planA_full_20260415_20260415_002847/0017_A_label-c3po_ref_group-A0_baseline_seed-44/run.log,results,.log,2352,运行日志文件，首条有效内容为“CMD: python C:\Users\yuhan\Desktop\gridagent1\scripts\gnn_warning_module.py --grid C:\Users\yuhan\Desktop\gridagent1\data_final\formal_guangdong_2024\grid_topology.json --aligned C:\Users\yuhan\Desktop\gridagent1\data_fi”。末尾记录为“WALL_SECONDS: 88.112”，可用于追踪实验或服务运行状态。
results/early_warning/stage6_planA_full_20260415_20260415_002847/0017_A_label-c3po_ref_group-A0_baseline_seed-44/node_weather_timeseries.csv,results,.csv,191204,"预警/风险结果数据，包含 约 1080 行数据。表头字段包括 timestamp, node_id, influence, wind_factor, pv_factor, load_factor, wind_speed_factor, wind_raw, pv_raw, load_raw 等。"
results/early_warning/stage6_planA_full_20260415_20260415_002847/0017_A_label-c3po_ref_group-A0_baseline_seed-44/node_weather_summary.csv,results,.csv,2767,"预警/风险结果数据，包含 约 15 行数据。表头字段包括 node_id, mean_influence, mean_wind_factor, mean_pv_factor, mean_load_factor, mean_wind_speed_factor, mean_wind_raw, mean_pv_raw, mean_load_raw, mean_wind_speed_raw。"
results/early_warning/stage6_planA_full_20260415_20260415_002847/0017_A_label-c3po_ref_group-A0_baseline_seed-44/node_weather_horizon.csv,results,.csv,64322,"预警/风险结果数据，包含 约 360 行数据。表头字段包括 timestamp, node_id, influence, wind_factor, pv_factor, load_factor, wind_speed_factor, wind_raw, pv_raw, load_raw 等。"
results/early_warning/stage6_planA_full_20260415_20260415_002847/0017_A_label-c3po_ref_group-A0_baseline_seed-44/nk_failure_risk.csv,results,.csv,185,"预警/风险结果数据，包含 约 10 行数据。表头字段包括 scenario, expected_fail_lines, probability。"
results/early_warning/stage6_planA_full_20260415_20260415_002847/0017_A_label-c3po_ref_group-A0_baseline_seed-44/line_risk_prediction.csv,results,.csv,358,"预警/风险结果数据，包含 约 15 行数据。表头字段包括 line_id, risk_prob, risk_level, predicted_fail_hour。"
results/early_warning/stage6_planA_full_20260415_20260415_002847/0017_A_label-c3po_ref_group-A0_baseline_seed-44/critical_load_risk.csv,results,.csv,380,"预警/风险结果数据，包含 约 13 行数据。表头字段包括 node, load_type, outage_prob。"
results/early_warning/stage6_planA_full_20260415_20260415_002847/0017_A_label-c3po_ref_group-A0_baseline_seed-44/calibrated_hourly_line_probability.csv,results,.csv,7600,"预警/风险结果数据，包含 约 24 行数据。表头字段包括 timestamp, L0, L1, L10, L11, L12, L13, L14, L2, L3 等。"
results/early_warning/stage6_planA_full_20260415_20260415_002847/0018_A_label-c3po_ref_group-A1_metapath_fixed_seed-44/warning_report.json,results,.json,73849,"实验报告或运行清单 JSON 文件，顶层字段包括 module, inputs, horizon, training, fit_quality, node_weather_generation, modeling, risk_thresholds, calibration, scenario_sampling, mc_scenarios, outputs。它为对应流程提供参数、拓扑结构或结构化指标。"
results/early_warning/stage6_planA_full_20260415_20260415_002847/0018_A_label-c3po_ref_group-A1_metapath_fixed_seed-44/run.log,results,.log,2380,运行日志文件，首条有效内容为“CMD: python C:\Users\yuhan\Desktop\gridagent1\scripts\gnn_warning_module.py --grid C:\Users\yuhan\Desktop\gridagent1\data_final\formal_guangdong_2024\grid_topology.json --aligned C:\Users\yuhan\Desktop\gridagent1\data_fi”。末尾记录为“WALL_SECONDS: 744.671”，可用于追踪实验或服务运行状态。
results/early_warning/stage6_planA_full_20260415_20260415_002847/0018_A_label-c3po_ref_group-A1_metapath_fixed_seed-44/node_weather_timeseries.csv,results,.csv,191204,"预警/风险结果数据，包含 约 1080 行数据。表头字段包括 timestamp, node_id, influence, wind_factor, pv_factor, load_factor, wind_speed_factor, wind_raw, pv_raw, load_raw 等。"
results/early_warning/stage6_planA_full_20260415_20260415_002847/0018_A_label-c3po_ref_group-A1_metapath_fixed_seed-44/node_weather_summary.csv,results,.csv,2767,"预警/风险结果数据，包含 约 15 行数据。表头字段包括 node_id, mean_influence, mean_wind_factor, mean_pv_factor, mean_load_factor, mean_wind_speed_factor, mean_wind_raw, mean_pv_raw, mean_load_raw, mean_wind_speed_raw。"
results/early_warning/stage6_planA_full_20260415_20260415_002847/0018_A_label-c3po_ref_group-A1_metapath_fixed_seed-44/node_weather_horizon.csv,results,.csv,64322,"预警/风险结果数据，包含 约 360 行数据。表头字段包括 timestamp, node_id, influence, wind_factor, pv_factor, load_factor, wind_speed_factor, wind_raw, pv_raw, load_raw 等。"
results/early_warning/stage6_planA_full_20260415_20260415_002847/0018_A_label-c3po_ref_group-A1_metapath_fixed_seed-44/nk_failure_risk.csv,results,.csv,200,"预警/风险结果数据，包含 约 11 行数据。表头字段包括 scenario, expected_fail_lines, probability。"
results/early_warning/stage6_planA_full_20260415_20260415_002847/0018_A_label-c3po_ref_group-A1_metapath_fixed_seed-44/metapath_attention_summary.csv,results,.csv,178,"预警/风险结果数据，包含 约 4 行数据。表头字段包括 metapath, attention_weight。"
results/early_warning/stage6_planA_full_20260415_20260415_002847/0018_A_label-c3po_ref_group-A1_metapath_fixed_seed-44/line_risk_prediction.csv,results,.csv,359,"预警/风险结果数据，包含 约 15 行数据。表头字段包括 line_id, risk_prob, risk_level, predicted_fail_hour。"
results/early_warning/stage6_planA_full_20260415_20260415_002847/0018_A_label-c3po_ref_group-A1_metapath_fixed_seed-44/critical_load_risk.csv,results,.csv,377,"预警/风险结果数据，包含 约 13 行数据。表头字段包括 node, load_type, outage_prob。"
results/early_warning/stage6_planA_full_20260415_20260415_002847/0018_A_label-c3po_ref_group-A1_metapath_fixed_seed-44/calibrated_hourly_line_probability.csv,results,.csv,7535,"预警/风险结果数据，包含 约 24 行数据。表头字段包括 timestamp, L0, L1, L10, L11, L12, L13, L14, L2, L3 等。"
results/early_warning/metapath_sweep_v3_allwin/s03_k4_h80_lr0.005_ep900/warning_report.json,results,.json,20509,"实验报告或运行清单 JSON 文件，顶层字段包括 module, inputs, horizon, training, fit_quality, modeling, risk_thresholds, calibration, scenario_sampling, mc_scenarios, outputs, comparison。它为对应流程提供参数、拓扑结构或结构化指标。"
results/early_warning/metapath_sweep_v3_allwin/s03_k4_h80_lr0.005_ep900/nk_failure_risk.csv,results,.csv,221,"预警/风险结果数据，包含 约 12 行数据。表头字段包括 scenario, expected_fail_lines, probability。"
results/early_warning/metapath_sweep_v3_allwin/s03_k4_h80_lr0.005_ep900/model_comparison.csv,results,.csv,385,"预警/风险结果数据，包含 约 2 行数据。表头字段包括 model, train_mae, train_rmse, val_mae, val_rmse, horizon_mae, horizon_rmse, best_val_mse。"
results/early_warning/metapath_sweep_v3_allwin/s03_k4_h80_lr0.005_ep900/metapath_attention_summary.csv,results,.csv,171,"预警/风险结果数据，包含 约 4 行数据。表头字段包括 metapath, attention_weight。"
results/early_warning/metapath_sweep_v3_allwin/s03_k4_h80_lr0.005_ep900/line_risk_prediction.csv,results,.csv,348,"预警/风险结果数据，包含 约 15 行数据。表头字段包括 line_id, risk_prob, risk_level, predicted_fail_hour。"
results/early_warning/metapath_sweep_v3_allwin/s03_k4_h80_lr0.005_ep900/critical_load_risk.csv,results,.csv,377,"预警/风险结果数据，包含 约 13 行数据。表头字段包括 node, load_type, outage_prob。"
results/early_warning/metapath_sweep_v3_allwin/s03_k4_h80_lr0.005_ep900/calibrated_hourly_line_probability.csv,results,.csv,7216,"预警/风险结果数据，包含 约 24 行数据。表头字段包括 timestamp, L0, L1, L10, L11, L12, L13, L14, L2, L3 等。"
results/early_warning/metapath_sweep_v3_allwin/s03_k4_h80_lr0.005_ep900/baseline_line_risk_prediction.csv,results,.csv,352,"预警/风险结果数据，包含 约 15 行数据。表头字段包括 line_id, risk_prob, risk_level, predicted_fail_hour。"
results/early_warning/metapath_sweep_v3_allwin/s03_k4_h80_lr0.005_ep900/baseline_calibrated_hourly_line_probability.csv,results,.csv,7468,"预警/风险结果数据，包含 约 24 行数据。表头字段包括 timestamp, L0, L1, L10, L11, L12, L13, L14, L2, L3 等。"
results/early_warning/metapath_sweep_v3_allwin/s01_k4_h80_lr0.006_ep700/warning_report.json,results,.json,20502,"实验报告或运行清单 JSON 文件，顶层字段包括 module, inputs, horizon, training, fit_quality, modeling, risk_thresholds, calibration, scenario_sampling, mc_scenarios, outputs, comparison。它为对应流程提供参数、拓扑结构或结构化指标。"
results/early_warning/metapath_sweep_v3_allwin/s01_k4_h80_lr0.006_ep700/nk_failure_risk.csv,results,.csv,215,"预警/风险结果数据，包含 约 12 行数据。表头字段包括 scenario, expected_fail_lines, probability。"
results/early_warning/metapath_sweep_v3_allwin/s01_k4_h80_lr0.006_ep700/model_comparison.csv,results,.csv,383,"预警/风险结果数据，包含 约 2 行数据。表头字段包括 model, train_mae, train_rmse, val_mae, val_rmse, horizon_mae, horizon_rmse, best_val_mse。"
results/early_warning/metapath_sweep_v3_allwin/s01_k4_h80_lr0.006_ep700/metapath_attention_summary.csv,results,.csv,170,"预警/风险结果数据，包含 约 4 行数据。表头字段包括 metapath, attention_weight。"
results/early_warning/metapath_sweep_v3_allwin/s01_k4_h80_lr0.006_ep700/line_risk_prediction.csv,results,.csv,344,"预警/风险结果数据，包含 约 15 行数据。表头字段包括 line_id, risk_prob, risk_level, predicted_fail_hour。"
results/early_warning/metapath_sweep_v3_allwin/s01_k4_h80_lr0.006_ep700/critical_load_risk.csv,results,.csv,377,"预警/风险结果数据，包含 约 13 行数据。表头字段包括 node, load_type, outage_prob。"
results/early_warning/metapath_sweep_v3_allwin/s01_k4_h80_lr0.006_ep700/calibrated_hourly_line_probability.csv,results,.csv,7175,"预警/风险结果数据，包含 约 24 行数据。表头字段包括 timestamp, L0, L1, L10, L11, L12, L13, L14, L2, L3 等。"
results/early_warning/metapath_sweep_v3_allwin/s01_k4_h80_lr0.006_ep700/baseline_line_risk_prediction.csv,results,.csv,346,"预警/风险结果数据，包含 约 15 行数据。表头字段包括 line_id, risk_prob, risk_level, predicted_fail_hour。"
results/early_warning/metapath_sweep_v3_allwin/s01_k4_h80_lr0.006_ep700/baseline_calibrated_hourly_line_probability.csv,results,.csv,7333,"预警/风险结果数据，包含 约 24 行数据。表头字段包括 timestamp, L0, L1, L10, L11, L12, L13, L14, L2, L3 等。"
results/early_warning/stage6_attr_full_20260414_111122/0024_B_label-c3po_ref_warmup-0_gate-1_riskw-1_seed-42/warning_report.json,results,.json,44725,"实验报告或运行清单 JSON 文件，顶层字段包括 module, inputs, horizon, training, fit_quality, node_weather_generation, modeling, risk_thresholds, calibration, scenario_sampling, mc_scenarios, outputs。它为对应流程提供参数、拓扑结构或结构化指标。"
results/early_warning/stage6_attr_full_20260414_111122/0024_B_label-c3po_ref_warmup-0_gate-1_riskw-1_seed-42/run.log,results,.log,2314,运行日志文件，首条有效内容为“CMD: D:\py311\python.exe C:\Users\yuhan\Desktop\gridagent1\scripts\gnn_warning_module.py --grid C:\Users\yuhan\Desktop\gridagent1\data_final\formal_guangdong_2024\grid_topology.json --aligned C:\Users\yuhan\Desktop\grida”。末尾记录为“WALL_SECONDS: 59.327”，可用于追踪实验或服务运行状态。
results/early_warning/stage6_attr_full_20260414_111122/0024_B_label-c3po_ref_warmup-0_gate-1_riskw-1_seed-42/node_weather_timeseries.csv,results,.csv,191204,"预警/风险结果数据，包含 约 1080 行数据。表头字段包括 timestamp, node_id, influence, wind_factor, pv_factor, load_factor, wind_speed_factor, wind_raw, pv_raw, load_raw 等。"
results/early_warning/stage6_attr_full_20260414_111122/0024_B_label-c3po_ref_warmup-0_gate-1_riskw-1_seed-42/node_weather_summary.csv,results,.csv,2767,"预警/风险结果数据，包含 约 15 行数据。表头字段包括 node_id, mean_influence, mean_wind_factor, mean_pv_factor, mean_load_factor, mean_wind_speed_factor, mean_wind_raw, mean_pv_raw, mean_load_raw, mean_wind_speed_raw。"
results/early_warning/stage6_attr_full_20260414_111122/0024_B_label-c3po_ref_warmup-0_gate-1_riskw-1_seed-42/node_weather_horizon.csv,results,.csv,64322,"预警/风险结果数据，包含 约 360 行数据。表头字段包括 timestamp, node_id, influence, wind_factor, pv_factor, load_factor, wind_speed_factor, wind_raw, pv_raw, load_raw 等。"
results/early_warning/stage6_attr_full_20260414_111122/0024_B_label-c3po_ref_warmup-0_gate-1_riskw-1_seed-42/nk_failure_risk.csv,results,.csv,218,"预警/风险结果数据，包含 约 12 行数据。表头字段包括 scenario, expected_fail_lines, probability。"
results/early_warning/stage6_attr_full_20260414_111122/0024_B_label-c3po_ref_warmup-0_gate-1_riskw-1_seed-42/metapath_attention_summary.csv,results,.csv,176,"预警/风险结果数据，包含 约 4 行数据。表头字段包括 metapath, attention_weight。"
results/early_warning/stage6_attr_full_20260414_111122/0024_B_label-c3po_ref_warmup-0_gate-1_riskw-1_seed-42/line_risk_prediction.csv,results,.csv,359,"预警/风险结果数据，包含 约 15 行数据。表头字段包括 line_id, risk_prob, risk_level, predicted_fail_hour。"
results/early_warning/stage6_attr_full_20260414_111122/0024_B_label-c3po_ref_warmup-0_gate-1_riskw-1_seed-42/critical_load_risk.csv,results,.csv,380,"预警/风险结果数据，包含 约 13 行数据。表头字段包括 node, load_type, outage_prob。"
results/early_warning/stage6_attr_full_20260414_111122/0024_B_label-c3po_ref_warmup-0_gate-1_riskw-1_seed-42/calibrated_hourly_line_probability.csv,results,.csv,7533,"预警/风险结果数据，包含 约 24 行数据。表头字段包括 timestamp, L0, L1, L10, L11, L12, L13, L14, L2, L3 等。"
results/early_warning/stage6_attr_full_20260414_132646/0119_C_label-wang_qmc_preset-old_seed-46/warning_report.json,results,.json,21009,"实验报告或运行清单 JSON 文件，顶层字段包括 module, inputs, horizon, training, fit_quality, node_weather_generation, modeling, risk_thresholds, calibration, scenario_sampling, mc_scenarios, outputs。它为对应流程提供参数、拓扑结构或结构化指标。"
results/early_warning/stage6_attr_full_20260414_132646/0119_C_label-wang_qmc_preset-old_seed-46/run.log,results,.log,2244,运行日志文件，首条有效内容为“CMD: D:\py311\python.exe C:\Users\yuhan\Desktop\gridagent1\scripts\gnn_warning_module.py --grid C:\Users\yuhan\Desktop\gridagent1\data_final\formal_guangdong_2024\grid_topology.json --aligned C:\Users\yuhan\Desktop\grida”。末尾记录为“WALL_SECONDS: 104.138”，可用于追踪实验或服务运行状态。
results/early_warning/stage6_attr_full_20260414_132646/0119_C_label-wang_qmc_preset-old_seed-46/node_weather_timeseries.csv,results,.csv,191204,"预警/风险结果数据，包含 约 1080 行数据。表头字段包括 timestamp, node_id, influence, wind_factor, pv_factor, load_factor, wind_speed_factor, wind_raw, pv_raw, load_raw 等。"
results/early_warning/stage6_attr_full_20260414_132646/0119_C_label-wang_qmc_preset-old_seed-46/node_weather_summary.csv,results,.csv,2767,"预警/风险结果数据，包含 约 15 行数据。表头字段包括 node_id, mean_influence, mean_wind_factor, mean_pv_factor, mean_load_factor, mean_wind_speed_factor, mean_wind_raw, mean_pv_raw, mean_load_raw, mean_wind_speed_raw。"
results/early_warning/stage6_attr_full_20260414_132646/0119_C_label-wang_qmc_preset-old_seed-46/node_weather_horizon.csv,results,.csv,64322,"预警/风险结果数据，包含 约 360 行数据。表头字段包括 timestamp, node_id, influence, wind_factor, pv_factor, load_factor, wind_speed_factor, wind_raw, pv_raw, load_raw 等。"
results/early_warning/stage6_attr_full_20260414_132646/0119_C_label-wang_qmc_preset-old_seed-46/nk_failure_risk.csv,results,.csv,197,"预警/风险结果数据，包含 约 11 行数据。表头字段包括 scenario, expected_fail_lines, probability。"
results/early_warning/stage6_attr_full_20260414_132646/0119_C_label-wang_qmc_preset-old_seed-46/metapath_attention_summary.csv,results,.csv,170,"预警/风险结果数据，包含 约 4 行数据。表头字段包括 metapath, attention_weight。"
results/early_warning/stage6_attr_full_20260414_132646/0119_C_label-wang_qmc_preset-old_seed-46/line_risk_prediction.csv,results,.csv,360,"预警/风险结果数据，包含 约 15 行数据。表头字段包括 line_id, risk_prob, risk_level, predicted_fail_hour。"
results/early_warning/stage6_attr_full_20260414_132646/0119_C_label-wang_qmc_preset-old_seed-46/critical_load_risk.csv,results,.csv,380,"预警/风险结果数据，包含 约 13 行数据。表头字段包括 node, load_type, outage_prob。"
results/early_warning/stage6_attr_full_20260414_132646/0119_C_label-wang_qmc_preset-old_seed-46/calibrated_hourly_line_probability.csv,results,.csv,7481,"预警/风险结果数据，包含 约 24 行数据。表头字段包括 timestamp, L0, L1, L10, L11, L12, L13, L14, L2, L3 等。"
results/early_warning/metapath_sweep_v3_allwin/s07_k4_h72_lr0.006_ep800/warning_report.json,results,.json,20413,"实验报告或运行清单 JSON 文件，顶层字段包括 module, inputs, horizon, training, fit_quality, modeling, risk_thresholds, calibration, scenario_sampling, mc_scenarios, outputs, comparison。它为对应流程提供参数、拓扑结构或结构化指标。"
results/early_warning/metapath_sweep_v3_allwin/s07_k4_h72_lr0.006_ep800/nk_failure_risk.csv,results,.csv,238,"预警/风险结果数据，包含 约 13 行数据。表头字段包括 scenario, expected_fail_lines, probability。"
results/early_warning/metapath_sweep_v3_allwin/s07_k4_h72_lr0.006_ep800/model_comparison.csv,results,.csv,385,"预警/风险结果数据，包含 约 2 行数据。表头字段包括 model, train_mae, train_rmse, val_mae, val_rmse, horizon_mae, horizon_rmse, best_val_mse。"
results/early_warning/metapath_sweep_v3_allwin/s07_k4_h72_lr0.006_ep800/metapath_attention_summary.csv,results,.csv,171,"预警/风险结果数据，包含 约 4 行数据。表头字段包括 metapath, attention_weight。"
results/early_warning/metapath_sweep_v3_allwin/s07_k4_h72_lr0.006_ep800/line_risk_prediction.csv,results,.csv,342,"预警/风险结果数据，包含 约 15 行数据。表头字段包括 line_id, risk_prob, risk_level, predicted_fail_hour。"
results/early_warning/metapath_sweep_v3_allwin/s07_k4_h72_lr0.006_ep800/critical_load_risk.csv,results,.csv,376,"预警/风险结果数据，包含 约 13 行数据。表头字段包括 node, load_type, outage_prob。"
results/early_warning/metapath_sweep_v3_allwin/s07_k4_h72_lr0.006_ep800/calibrated_hourly_line_probability.csv,results,.csv,7260,"预警/风险结果数据，包含 约 24 行数据。表头字段包括 timestamp, L0, L1, L10, L11, L12, L13, L14, L2, L3 等。"
results/early_warning/metapath_sweep_v3_allwin/s07_k4_h72_lr0.006_ep800/baseline_line_risk_prediction.csv,results,.csv,340,"预警/风险结果数据，包含 约 15 行数据。表头字段包括 line_id, risk_prob, risk_level, predicted_fail_hour。"
results/early_warning/metapath_sweep_v3_allwin/s07_k4_h72_lr0.006_ep800/baseline_calibrated_hourly_line_probability.csv,results,.csv,7057,"预警/风险结果数据，包含 约 24 行数据。表头字段包括 timestamp, L0, L1, L10, L11, L12, L13, L14, L2, L3 等。"
results/early_warning/stage6_attr_full_20260414_132534/0002_A_label-c3po_ref_model-metapath_v1_seed-42/warning_report.json,results,.json,44487,"实验报告或运行清单 JSON 文件，顶层字段包括 module, inputs, horizon, training, fit_quality, node_weather_generation, modeling, risk_thresholds, calibration, scenario_sampling, mc_scenarios, outputs。它为对应流程提供参数、拓扑结构或结构化指标。"
results/early_warning/stage6_attr_full_20260414_132534/0002_A_label-c3po_ref_model-metapath_v1_seed-42/run.log,results,.log,2280,运行日志文件，首条有效内容为“CMD: D:\py311\python.exe C:\Users\yuhan\Desktop\gridagent1\scripts\gnn_warning_module.py --grid C:\Users\yuhan\Desktop\gridagent1\data_final\formal_guangdong_2024\grid_topology.json --aligned C:\Users\yuhan\Desktop\grida”。末尾记录为“WALL_SECONDS: 35.183”，可用于追踪实验或服务运行状态。
results/early_warning/stage6_attr_full_20260414_132534/0002_A_label-c3po_ref_model-metapath_v1_seed-42/node_weather_timeseries.csv,results,.csv,191204,"预警/风险结果数据，包含 约 1080 行数据。表头字段包括 timestamp, node_id, influence, wind_factor, pv_factor, load_factor, wind_speed_factor, wind_raw, pv_raw, load_raw 等。"
results/early_warning/stage6_attr_full_20260414_132534/0002_A_label-c3po_ref_model-metapath_v1_seed-42/node_weather_summary.csv,results,.csv,2767,"预警/风险结果数据，包含 约 15 行数据。表头字段包括 node_id, mean_influence, mean_wind_factor, mean_pv_factor, mean_load_factor, mean_wind_speed_factor, mean_wind_raw, mean_pv_raw, mean_load_raw, mean_wind_speed_raw。"
results/early_warning/stage6_attr_full_20260414_132534/0002_A_label-c3po_ref_model-metapath_v1_seed-42/node_weather_horizon.csv,results,.csv,64322,"预警/风险结果数据，包含 约 360 行数据。表头字段包括 timestamp, node_id, influence, wind_factor, pv_factor, load_factor, wind_speed_factor, wind_raw, pv_raw, load_raw 等。"
results/early_warning/stage6_attr_full_20260414_132534/0002_A_label-c3po_ref_model-metapath_v1_seed-42/nk_failure_risk.csv,results,.csv,221,"预警/风险结果数据，包含 约 12 行数据。表头字段包括 scenario, expected_fail_lines, probability。"
results/early_warning/stage6_attr_full_20260414_132534/0002_A_label-c3po_ref_model-metapath_v1_seed-42/metapath_attention_summary.csv,results,.csv,178,"预警/风险结果数据，包含 约 4 行数据。表头字段包括 metapath, attention_weight。"
results/early_warning/stage6_attr_full_20260414_132534/0002_A_label-c3po_ref_model-metapath_v1_seed-42/line_risk_prediction.csv,results,.csv,359,"预警/风险结果数据，包含 约 15 行数据。表头字段包括 line_id, risk_prob, risk_level, predicted_fail_hour。"
results/early_warning/stage6_attr_full_20260414_132534/0002_A_label-c3po_ref_model-metapath_v1_seed-42/critical_load_risk.csv,results,.csv,373,"预警/风险结果数据，包含 约 13 行数据。表头字段包括 node, load_type, outage_prob。"
results/early_warning/stage6_attr_full_20260414_132534/0002_A_label-c3po_ref_model-metapath_v1_seed-42/calibrated_hourly_line_probability.csv,results,.csv,7540,"预警/风险结果数据，包含 约 24 行数据。表头字段包括 timestamp, L0, L1, L10, L11, L12, L13, L14, L2, L3 等。"
results/early_warning/metapath_sweep_v3_allwin/s05_k3_h80_lr0.005_ep900/warning_report.json,results,.json,20508,"实验报告或运行清单 JSON 文件，顶层字段包括 module, inputs, horizon, training, fit_quality, modeling, risk_thresholds, calibration, scenario_sampling, mc_scenarios, outputs, comparison。它为对应流程提供参数、拓扑结构或结构化指标。"
