line,hour,failure_prob
L40,2024-09-02 05:00:00,0.0335296859647831
L41,2024-09-02 05:00:00,0.3143135483245789
L42,2024-09-02 05:00:00,0.0265216258695027
L43,2024-09-02 05:00:00,0.005029767901715
L44,2024-09-02 05:00:00,0.0192087077676825
L45,2024-09-02 05:00:00,0.011245039980535
L46,2024-09-02 05:00:00,0.0012564634679828
L47,2024-09-02 05:00:00,0.0021871704592841
L48,2024-09-02 05:00:00,0.0196795081058956
L49,2024-09-02 05:00:00,0.0665112210457548
L50,2024-09-02 05:00:00,0.0110198454940748
L51,2024-09-02 05:00:00,0.0148529403285455
L52,2024-09-02 05:00:00,0.0181147313009807
L53,2024-09-02 05:00:00,0.0040055490744107
L54,2024-09-02 05:00:00,0.0009111365957443
L55,2024-09-02 05:00:00,0.0074523092011041
L56,2024-09-02 05:00:00,0.0143669246848606
L57,2024-09-02 05:00:00,0.0002872992600272
L58,2024-09-02 05:00:00,0.002920635498264
L59,2024-09-02 05:00:00,0.0124484413595259
L60,2024-09-02 05:00:00,0.0357399576529785
L61,2024-09-02 05:00:00,0.2822086073015351
L62,2024-09-02 05:00:00,0.4442029278242472
L63,2024-09-02 05:00:00,0.0307530489023335
L64,2024-09-02 05:00:00,0.090653179621427
L65,2024-09-02 05:00:00,0.2078197369348656
L66,2024-09-02 05:00:00,0.2331168368202074
L67,2024-09-02 05:00:00,0.6178182677255961
L68,2024-09-02 05:00:00,0.6178182677255961
L69,2024-09-02 05:00:00,0.1192602460397476
L70,2024-09-02 05:00:00,0.4310253292902883
L71,2024-09-02 05:00:00,0.6194323782172587
L72,2024-09-02 05:00:00,0.6501557483721301
L73,2024-09-02 05:00:00,0.5420205210949072
L74,2024-09-02 05:00:00,0.6486852671300158
L75,2024-09-02 05:00:00,0.5587652644865813
L76,2024-09-02 05:00:00,0.0309951126561057
L77,2024-09-02 05:00:00,0.6713094511871045
L78,2024-09-02 05:00:00,0.6989703573009642
L79,2024-09-02 05:00:00,0.6888564409898152
L80,2024-09-02 05:00:00,0.7026654288469664
L81,2024-09-02 05:00:00,0.7026654288469664
L82,2024-09-02 05:00:00,0.6622200220500207
L83,2024-09-02 05:00:00,0.6622200220500207
L84,2024-09-02 05:00:00,0.1950123001145441
L85,2024-09-02 05:00:00,0.6716080793918164
L86,2024-09-02 05:00:00,0.7024750784432559
L87,2024-09-02 05:00:00,0.7000753900600011
L88,2024-09-02 05:00:00,0.6642684601347077
L89,2024-09-02 05:00:00,0.6372646289108352
L90,2024-09-02 05:00:00,0.5340792237767961
L91,2024-09-02 05:00:00,0.5873875475940002
L92,2024-09-02 05:00:00,0.5188115829118617
L93,2024-09-02 05:00:00,0.4473374780173936
L94,2024-09-02 05:00:00,0.3706410614323446
L95,2024-09-02 05:00:00,0.5596956413215531
L96,2024-09-02 05:00:00,0.5954469520966129
L97,2024-09-02 05:00:00,0.4370311093655029
L98,2024-09-02 05:00:00,0.4370311093655029
L99,2024-09-02 05:00:00,0.2418364552797186
L100,2024-09-02 05:00:00,0.3220057905371375
L101,2024-09-02 05:00:00,0.2096148003269253
L102,2024-09-02 05:00:00,0.1984949763631871
L103,2024-09-02 05:00:00,0.2662634177514839
L104,2024-09-02 05:00:00,0.4065446963184284
L105,2024-09-02 05:00:00,0.2343560812485632
L106,2024-09-02 05:00:00,0.7250633504715531
L107,2024-09-02 05:00:00,0.4771441185857256
L108,2024-09-02 05:00:00,0.9260791175466048
L109,2024-09-02 05:00:00,0.6106492187785922
L110,2024-09-02 05:00:00,0.9947229231182098
L111,2024-09-02 05:00:00,0.9954011997950776
L112,2024-09-02 05:00:00,0.3829185234505369
L113,2024-09-02 05:00:00,0.0132365631494486
L114,2024-09-02 05:00:00,1.021405182655144e-14
L115,2024-09-02 05:00:00,6.261657858885884e-14
L116,2024-09-02 05:00:00,4.671818487622659e-13
L117,2024-09-02 05:00:00,0.0
L118,2024-09-02 05:00:00,0.0
L119,2024-09-02 05:00:00,0.0
L120,2024-09-02 05:00:00,0.0
L121,2024-09-02 05:00:00,0.0
L122,2024-09-02 05:00:00,0.0
L123,2024-09-02 05:00:00,0.0
L124,2024-09-02 05:00:00,0.0
L125,2024-09-02 05:00:00,0.0
L126,2024-09-02 05:00:00,4.440892098500626e-16
L127,2024-09-02 05:00:00,0.0
L128,2024-09-02 05:00:00,0.0
L129,2024-09-02 05:00:00,0.0
L130,2024-09-02 05:00:00,7.222412889973384e-09
L131,2024-09-02 05:00:00,0.0
L132,2024-09-02 05:00:00,0.0
L133,2024-09-02 05:00:00,0.0
L134,2024-09-02 05:00:00,0.0
L135,2024-09-02 05:00:00,0.0
L136,2024-09-02 05:00:00,0.0
L137,2024-09-02 05:00:00,0.0004048392287278
L138,2024-09-02 05:00:00,0.0
L139,2024-09-02 05:00:00,0.4454619183138327
L140,2024-09-02 05:00:00,2.191703707410397e-09
L141,2024-09-02 05:00:00,0.592386306274687
L142,2024-09-02 05:00:00,0.5814638457465129
L143,2024-09-02 05:00:00,0.4308776733088204
L144,2024-09-02 05:00:00,0.1546184624733184
L145,2024-09-02 05:00:00,0.4210108796880788
L146,2024-09-02 05:00:00,0.5885413875671434
L147,2024-09-02 05:00:00,0.0259512828734916
L148,2024-09-02 05:00:00,0.6012404894817611
L149,2024-09-02 05:00:00,0.6981142715129186
L150,2024-09-02 05:00:00,0.6981142715129186
L151,2024-09-02 05:00:00,0.5988566916259539
L152,2024-09-02 05:00:00,0.5988566916259539
L153,2024-09-02 05:00:00,0.6949426193770153
L154,2024-09-02 05:00:00,0.4014769713472685
L155,2024-09-02 05:00:00,0.0231015814417727
L156,2024-09-02 05:00:00,0.0009314157982229
L157,2024-09-02 05:00:00,9.233451691226248e-05
L158,2024-09-02 05:00:00,0.0297732483899403
L159,2024-09-02 05:00:00,5.409721771321152e-06
L160,2024-09-02 05:00:00,1.2878587085651816e-14
L161,2024-09-02 05:00:00,1.9984014443252815e-14
L162,2024-09-02 05:00:00,4.689582056016661e-13
L163,2024-09-02 05:00:00,0.0
L164,2024-09-02 05:00:00,0.0
L165,2024-09-02 05:00:00,0.0
L166,2024-09-02 05:00:00,0.0
L167,2024-09-02 05:00:00,1.532107773982716e-13
L168,2024-09-02 05:00:00,2.078337502098293e-13
L169,2024-09-02 05:00:00,9.237055564881302e-14
L170,2024-09-02 05:00:00,3.2436719976658424e-11
L171,2024-09-02 05:00:00,1.3430391511248809e-05
L172,2024-09-02 05:00:00,1.907363156306019e-12
L173,2024-09-02 05:00:00,3.98334230899966e-06
L174,2024-09-02 05:00:00,1.4312541671390733e-05
L175,2024-09-02 05:00:00,1.565578225948272e-07
L176,2024-09-02 05:00:00,3.249329609333884e-05
L177,2024-09-02 05:00:00,0.0019143589291874
L178,2024-09-02 05:00:00,0.0106557952978654
L179,2024-09-02 05:00:00,0.0002783363025621
L180,2024-09-02 05:00:00,0.075250367694222
L181,2024-09-02 05:00:00,0.0297327275043202
L182,2024-09-02 05:00:00,0.006454288657456
L183,2024-09-02 05:00:00,0.0244505240630414
L184,2024-09-02 05:00:00,0.0100474525190363
L185,2024-09-02 05:00:00,0.0340458622698655
L0,2024-09-02 06:00:00,4.3209880118411093e-13
L1,2024-09-02 06:00:00,5.675460101883799e-13
L2,2024-09-02 06:00:00,1.1620038264936738e-11
L3,2024-09-02 06:00:00,2.5873525544284348e-11
L4,2024-09-02 06:00:00,3.1306512937590014e-11
L5,2024-09-02 06:00:00,3.3863578607906675e-11
L6,2024-09-02 06:00:00,3.092104350344016e-11
L7,2024-09-02 06:00:00,6.9033667671192226e-12
L8,2024-09-02 06:00:00,3.8823610992722014e-10
L9,2024-09-02 06:00:00,7.118750033896505e-13
L10,2024-09-02 06:00:00,1.0186962384750586e-11
L11,2024-09-02 06:00:00,1.0250294520952608e-06
L12,2024-09-02 06:00:00,1.1402658541825872e-06
L13,2024-09-02 06:00:00,0.002048250615606
L14,2024-09-02 06:00:00,1.4927579172763215e-09
L15,2024-09-02 06:00:00,5.038165440396368e-10
L16,2024-09-02 06:00:00,1.8947044710948543e-08
L17,2024-09-02 06:00:00,2.7343738495666517e-08
L18,2024-09-02 06:00:00,9.57249532973492e-08
L19,2024-09-02 06:00:00,1.3516103791744172e-09
L20,2024-09-02 06:00:00,1.9548015588899403e-05
L21,2024-09-02 06:00:00,2.054290828201744e-05
L22,2024-09-02 06:00:00,0.0013705730580236
L23,2024-09-02 06:00:00,0.0017923793588461
L24,2024-09-02 06:00:00,0.0017288876541075
L25,2024-09-02 06:00:00,0.0002316049691147
L26,2024-09-02 06:00:00,0.003052543058017
L27,2024-09-02 06:00:00,0.0073794897288919
L28,2024-09-02 06:00:00,0.0098834888992249
L29,2024-09-02 06:00:00,0.0043246450883999
L30,2024-09-02 06:00:00,0.0130152121091875
L31,2024-09-02 06:00:00,0.0147519092008279
L32,2024-09-02 06:00:00,0.0298820404445397
L33,2024-09-02 06:00:00,0.0611837475972881
L34,2024-09-02 06:00:00,0.0939179910461032
L35,2024-09-02 06:00:00,0.006524640903355
L36,2024-09-02 06:00:00,0.0941657649973045
L37,2024-09-02 06:00:00,0.0754107216105132
L38,2024-09-02 06:00:00,4.440892098500626e-16
L39,2024-09-02 06:00:00,4.973799150320701e-14
L40,2024-09-02 06:00:00,0.0480846851755265
L41,2024-09-02 06:00:00,0.4746890946095614
L42,2024-09-02 06:00:00,0.0747014397024145
L43,2024-09-02 06:00:00,0.0083627887835935
L44,2024-09-02 06:00:00,0.0294773421502055
L45,2024-09-02 06:00:00,0.0154445977715967
L46,2024-09-02 06:00:00,0.0025958794613663
L47,2024-09-02 06:00:00,0.0054497526040447
L48,2024-09-02 06:00:00,0.0841874254212149
L49,2024-09-02 06:00:00,0.1790623527154997
L50,2024-09-02 06:00:00,0.0224519092641092
L51,2024-09-02 06:00:00,0.0298349586049558
L52,2024-09-02 06:00:00,0.0266885163809037
L53,2024-09-02 06:00:00,0.0236629103795793
L54,2024-09-02 06:00:00,0.0073923626550852
L55,2024-09-02 06:00:00,0.039428770894105
L56,2024-09-02 06:00:00,0.0652864056300003
L57,2024-09-02 06:00:00,0.0030065160241374
L58,2024-09-02 06:00:00,0.0197295274324253
L59,2024-09-02 06:00:00,0.0616889321970923
L60,2024-09-02 06:00:00,0.1346613427163854
L61,2024-09-02 06:00:00,0.6559220602375232
L62,2024-09-02 06:00:00,0.5941800768705869
L63,2024-09-02 06:00:00,0.1231867782174254
L64,2024-09-02 06:00:00,0.2617865403229308
L65,2024-09-02 06:00:00,0.4339393701068852
L66,2024-09-02 06:00:00,0.4658476730979743
L67,2024-09-02 06:00:00,0.7042352122365861
L68,2024-09-02 06:00:00,0.7042352122365861
L69,2024-09-02 06:00:00,0.2998930242298625
L70,2024-09-02 06:00:00,0.6111452599193294
L71,2024-09-02 06:00:00,0.6367179902105318
L72,2024-09-02 06:00:00,0.6552705956365149
L73,2024-09-02 06:00:00,0.2959740815898971
L74,2024-09-02 06:00:00,0.609056062469497
L75,2024-09-02 06:00:00,0.3174547390032473
L76,2024-09-02 06:00:00,8.88185698244559e-06
L77,2024-09-02 06:00:00,0.636859753589434
L78,2024-09-02 06:00:00,0.6902706757098204
L79,2024-09-02 06:00:00,0.6378204677204744
L80,2024-09-02 06:00:00,0.7318472665484111
L81,2024-09-02 06:00:00,0.7318472665484111
L82,2024-09-02 06:00:00,0.7337341294546479
L83,2024-09-02 06:00:00,0.7337341294546479
L84,2024-09-02 06:00:00,0.0082892343017864
L85,2024-09-02 06:00:00,0.7452369981479003
L86,2024-09-02 06:00:00,0.7132826935303727
L87,2024-09-02 06:00:00,0.7348605869536393
L88,2024-09-02 06:00:00,0.7124134913224545
L89,2024-09-02 06:00:00,0.7165894940447517
L90,2024-09-02 06:00:00,0.6562501442018953
L91,2024-09-02 06:00:00,0.6930323190960614
L92,2024-09-02 06:00:00,0.6545105724453113
L93,2024-09-02 06:00:00,0.5727586977665249
L94,2024-09-02 06:00:00,0.5153710130665625
L95,2024-09-02 06:00:00,0.6672543577099748
L96,2024-09-02 06:00:00,0.6839795192229479
L97,2024-09-02 06:00:00,0.5755703940574717
L98,2024-09-02 06:00:00,0.5755703940574717
L99,2024-09-02 06:00:00,0.3990736980773384
L100,2024-09-02 06:00:00,0.4938678087330148
L101,2024-09-02 06:00:00,0.3738750754519399
L102,2024-09-02 06:00:00,0.3675834864728808
L103,2024-09-02 06:00:00,0.4557348030341387
L104,2024-09-02 06:00:00,0.6096362961729138
L105,2024-09-02 06:00:00,0.433313593047711
L106,2024-09-02 06:00:00,0.8846660126621956
L107,2024-09-02 06:00:00,0.654707400972673
L108,2024-09-02 06:00:00,0.988921187648413
L109,2024-09-02 06:00:00,0.7251530119971199
L110,2024-09-02 06:00:00,0.9992813605675708
L111,2024-09-02 06:00:00,0.9164968820113076
L112,2024-09-02 06:00:00,0.5948131305411453
L113,2024-09-02 06:00:00,7.899777387798679e-09
L114,2024-09-02 06:00:00,0.0
L115,2024-09-02 06:00:00,0.0
L116,2024-09-02 06:00:00,0.0
L117,2024-09-02 06:00:00,0.0
L118,2024-09-02 06:00:00,0.0
L119,2024-09-02 06:00:00,0.0
L120,2024-09-02 06:00:00,0.0
L121,2024-09-02 06:00:00,0.0
L122,2024-09-02 06:00:00,0.0
L123,2024-09-02 06:00:00,0.0
L124,2024-09-02 06:00:00,0.0
L125,2024-09-02 06:00:00,0.0
L126,2024-09-02 06:00:00,0.0
L127,2024-09-02 06:00:00,0.0
L128,2024-09-02 06:00:00,0.0
L129,2024-09-02 06:00:00,0.0
L130,2024-09-02 06:00:00,8.881784197001252e-16
L131,2024-09-02 06:00:00,0.0
L132,2024-09-02 06:00:00,0.0
L133,2024-09-02 06:00:00,0.0
L134,2024-09-02 06:00:00,0.0
L135,2024-09-02 06:00:00,0.0
L136,2024-09-02 06:00:00,0.0
L137,2024-09-02 06:00:00,1.3531398224131408e-12
L138,2024-09-02 06:00:00,0.0
L139,2024-09-02 06:00:00,0.1435248752438652
L140,2024-09-02 06:00:00,8.881784197001252e-16
L141,2024-09-02 06:00:00,0.7134314749847932
L142,2024-09-02 06:00:00,0.7179779021013026
L143,2024-09-02 06:00:00,0.640238960685189
L144,2024-09-02 06:00:00,0.351480042421139
L145,2024-09-02 06:00:00,0.6288779536653515
L146,2024-09-02 06:00:00,0.7274323499322568
L147,2024-09-02 06:00:00,0.1229488612053398
L148,2024-09-02 06:00:00,0.7328913063017803
L149,2024-09-02 06:00:00,0.7357126866901726
L150,2024-09-02 06:00:00,0.7357126866901726
L151,2024-09-02 06:00:00,0.4154563795198517
L152,2024-09-02 06:00:00,0.4154563795198517
L153,2024-09-02 06:00:00,0.6572654428882672
L154,2024-09-02 06:00:00,0.1577540897894641
L155,2024-09-02 06:00:00,0.0002640679358623
L156,2024-09-02 06:00:00,2.904610163501076e-08
L157,2024-09-02 06:00:00,5.919709167301335e-12
L158,2024-09-02 06:00:00,0.0007177740276104
L159,2024-09-02 06:00:00,2.2670754162845697e-12
L160,2024-09-02 06:00:00,0.0
L161,2024-09-02 06:00:00,0.0
L162,2024-09-02 06:00:00,0.0
L163,2024-09-02 06:00:00,0.0
L164,2024-09-02 06:00:00,0.0
L165,2024-09-02 06:00:00,0.0
L166,2024-09-02 06:00:00,0.0
L167,2024-09-02 06:00:00,0.0
L168,2024-09-02 06:00:00,0.0
L169,2024-09-02 06:00:00,0.0
L170,2024-09-02 06:00:00,4.440892098500626e-16
L171,2024-09-02 06:00:00,1.6381664913467375e-09
L172,2024-09-02 06:00:00,0.0
L173,2024-09-02 06:00:00,1.8651746813702633e-14
L174,2024-09-02 06:00:00,7.061018436615997e-14
L175,2024-09-02 06:00:00,3.1086244689504387e-15
L176,2024-09-02 06:00:00,9.325873406851316e-14
L177,2024-09-02 06:00:00,7.527267698037575e-11
L178,2024-09-02 06:00:00,1.262685157543686e-07
L179,2024-09-02 06:00:00,7.176481631177012e-13
L180,2024-09-02 06:00:00,0.0006675114012056
L181,2024-09-02 06:00:00,5.712000698709918e-05
L182,2024-09-02 06:00:00,1.7242849312815167e-06
L183,2024-09-02 06:00:00,8.760792248341254e-05
L184,2024-09-02 06:00:00,0.0132904143192249
L185,2024-09-02 06:00:00,1.527270884205123e-06
L0,2024-09-02 07:00:00,1.318944953254686e-12
L1,2024-09-02 07:00:00,2.566391543723512e-12
L2,2024-09-02 07:00:00,3.8646685851517754e-10
L3,2024-09-02 07:00:00,1.1200125271670911e-09
L4,2024-09-02 07:00:00,1.165103569178427e-09
L5,2024-09-02 07:00:00,1.6491252807782075e-09
L6,2024-09-02 07:00:00,1.436229801754507e-09
L7,2024-09-02 07:00:00,3.088289624031404e-10
L8,2024-09-02 07:00:00,1.515849612498954e-08
L9,2024-09-02 07:00:00,5.361044941309956e-12
L10,2024-09-02 07:00:00,3.7423664167590687e-10
L11,2024-09-02 07:00:00,2.331563234736489e-05
L12,2024-09-02 07:00:00,2.307566585169063e-05
L13,2024-09-02 07:00:00,0.0116760225528963
L14,2024-09-02 07:00:00,7.465628981684348e-08
L15,2024-09-02 07:00:00,1.6765563048970478e-08
L16,2024-09-02 07:00:00,4.888427549420982e-07
L17,2024-09-02 07:00:00,5.854593692067311e-07
L18,2024-09-02 07:00:00,1.634382716941829e-06
L19,2024-09-02 07:00:00,4.16780708833997e-08
L20,2024-09-02 07:00:00,0.0002186720905751
L21,2024-09-02 07:00:00,0.0002163214721562
L22,2024-09-02 07:00:00,0.0069176310572758
L23,2024-09-02 07:00:00,0.0099730049257114
L24,2024-09-02 07:00:00,0.0105661935732365
L25,2024-09-02 07:00:00,0.0013770759032977
L26,2024-09-02 07:00:00,0.0125818703359343
L27,2024-09-02 07:00:00,0.0199896718093496
L28,2024-09-02 07:00:00,0.0264113734952473
L29,2024-09-02 07:00:00,0.0193214845418089
L30,2024-09-02 07:00:00,0.0444490060424463
L31,2024-09-02 07:00:00,0.0604108187696895
L32,2024-09-02 07:00:00,0.0670458231786313
L33,2024-09-02 07:00:00,0.0897135170723931
L34,2024-09-02 07:00:00,0.0837518639596341
L35,2024-09-02 07:00:00,0.0006560561861006
L36,2024-09-02 07:00:00,0.0792887872565148
L37,2024-09-02 07:00:00,0.0728763571099291
L38,2024-09-02 07:00:00,0.0
L39,2024-09-02 07:00:00,9.769962616701378e-15
L40,2024-09-02 07:00:00,0.0563926146731703
L41,2024-09-02 07:00:00,0.5671600839296191
L42,2024-09-02 07:00:00,0.1528114155554703
L43,2024-09-02 07:00:00,0.0115614780458792
L44,2024-09-02 07:00:00,0.0373049193514869
L45,2024-09-02 07:00:00,0.0179468105982546
L46,2024-09-02 07:00:00,0.0044039622836922
L47,2024-09-02 07:00:00,0.0108947128742851
L48,2024-09-02 07:00:00,0.2487277678532286
L49,2024-09-02 07:00:00,0.3334947860095866
L50,2024-09-02 07:00:00,0.0366029013734856
L51,2024-09-02 07:00:00,0.0476621994717341
L52,2024-09-02 07:00:00,0.0326906396830194
L53,2024-09-02 07:00:00,0.0946017530371892
L54,2024-09-02 07:00:00,0.0406828305221278
L55,2024-09-02 07:00:00,0.1398380673470874
L56,2024-09-02 07:00:00,0.1980785885955703
L57,2024-09-02 07:00:00,0.0212703365158319
L58,2024-09-02 07:00:00,0.0890247382864991
L59,2024-09-02 07:00:00,0.2016305239995465
L60,2024-09-02 07:00:00,0.3338684242334722
L61,2024-09-02 07:00:00,0.9134265474128256
L62,2024-09-02 07:00:00,0.5953732290237971
L63,2024-09-02 07:00:00,0.3233033442077606
L64,2024-09-02 07:00:00,0.5047695685247906
L65,2024-09-02 07:00:00,0.639628374655099
L66,2024-09-02 07:00:00,0.6669919248285144
L67,2024-09-02 07:00:00,0.6434837496733459
L68,2024-09-02 07:00:00,0.6434837496733459
L69,2024-09-02 07:00:00,0.512719161412019
L70,2024-09-02 07:00:00,0.6658750287332504
L71,2024-09-02 07:00:00,0.4331469127211421
L72,2024-09-02 07:00:00,0.4537028688033099
L73,2024-09-02 07:00:00,0.0212013287428556
L74,2024-09-02 07:00:00,0.3379769549920851
L75,2024-09-02 07:00:00,0.0339619434472805
L76,2024-09-02 07:00:00,3.3750779948604765e-14
L77,2024-09-02 07:00:00,0.4004147969368733
L78,2024-09-02 07:00:00,0.5521355790710164
L79,2024-09-02 07:00:00,0.4519177841449062
L80,2024-09-02 07:00:00,0.6688825566436587
L81,2024-09-02 07:00:00,0.6688825566436587
L82,2024-09-02 07:00:00,0.6892791596783349
L83,2024-09-02 07:00:00,0.6892791596783349
L84,2024-09-02 07:00:00,6.895374904392072e-08
L85,2024-09-02 07:00:00,0.7662174666784304
L86,2024-09-02 07:00:00,0.6836342943487178
L87,2024-09-02 07:00:00,0.7272174104529504
L88,2024-09-02 07:00:00,0.7279130170080468
L89,2024-09-02 07:00:00,0.7531695513424761
L90,2024-09-02 07:00:00,0.731482768809136
L91,2024-09-02 07:00:00,0.7512492208408124
L92,2024-09-02 07:00:00,0.7397175024298298
L93,2024-09-02 07:00:00,0.6601806526367768
L94,2024-09-02 07:00:00,0.6284926046577552
L95,2024-09-02 07:00:00,0.7304057805614343
L96,2024-09-02 07:00:00,0.7314721037309212
L97,2024-09-02 07:00:00,0.6744121322099428
L98,2024-09-02 07:00:00,0.6744121322099428
L99,2024-09-02 07:00:00,0.5505606422172735
L100,2024-09-02 07:00:00,0.6391480069445699
L101,2024-09-02 07:00:00,0.5434497430047011
L102,2024-09-02 07:00:00,0.5468697133807587
L103,2024-09-02 07:00:00,0.6309687986005588
L104,2024-09-02 07:00:00,0.7504741802200333
L105,2024-09-02 07:00:00,0.6278838973398078
L106,2024-09-02 07:00:00,0.9549147080155204
L107,2024-09-02 07:00:00,0.7662252706793257
L108,2024-09-02 07:00:00,0.9984674124655164
L109,2024-09-02 07:00:00,0.7252998699739797
L110,2024-09-02 07:00:00,0.9992402247352172
L111,2024-09-02 07:00:00,0.149685720573361
L112,2024-09-02 07:00:00,0.7458179562115371
L113,2024-09-02 07:00:00,1.4432899320127037e-15
L114,2024-09-02 07:00:00,0.0
L115,2024-09-02 07:00:00,0.0
L116,2024-09-02 07:00:00,0.0
L117,2024-09-02 07:00:00,0.0
L118,2024-09-02 07:00:00,0.0
L119,2024-09-02 07:00:00,0.0
L120,2024-09-02 07:00:00,0.0
L121,2024-09-02 07:00:00,0.0
L122,2024-09-02 07:00:00,0.0
L123,2024-09-02 07:00:00,0.0
L124,2024-09-02 07:00:00,0.0
L125,2024-09-02 07:00:00,0.0
L126,2024-09-02 07:00:00,0.0
L127,2024-09-02 07:00:00,0.0
L128,2024-09-02 07:00:00,0.0
L129,2024-09-02 07:00:00,0.0
L130,2024-09-02 07:00:00,0.0
L131,2024-09-02 07:00:00,0.0
L132,2024-09-02 07:00:00,0.0
L133,2024-09-02 07:00:00,0.0
L134,2024-09-02 07:00:00,0.0
L135,2024-09-02 07:00:00,0.0
L136,2024-09-02 07:00:00,0.0
L137,2024-09-02 07:00:00,0.0
L138,2024-09-02 07:00:00,0.0
L139,2024-09-02 07:00:00,0.0014326857288808
L140,2024-09-02 07:00:00,0.0
L141,2024-09-02 07:00:00,0.7116480032885755
L142,2024-09-02 07:00:00,0.7453368899782226
L143,2024-09-02 07:00:00,0.7649347759532672
L144,2024-09-02 07:00:00,0.5830465155349164
L145,2024-09-02 07:00:00,0.7633133673810997
L146,2024-09-02 07:00:00,0.775021073772481
L147,2024-09-02 07:00:00,0.3867040757653525
L148,2024-09-02 07:00:00,0.7796921422278388
L149,2024-09-02 07:00:00,0.6780524842432335
L150,2024-09-02 07:00:00,0.6780524842432335
L151,2024-09-02 07:00:00,0.1364669790002309
L152,2024-09-02 07:00:00,0.1364669790002309
L153,2024-09-02 07:00:00,0.5122377737953031
L154,2024-09-02 07:00:00,0.020060467614709
L155,2024-09-02 07:00:00,1.1287225309963846e-07
L156,2024-09-02 07:00:00,1.4654943925052066e-13
L157,2024-09-02 07:00:00,3.1086244689504387e-15
L158,2024-09-02 07:00:00,2.275836694320965e-06
L159,2024-09-02 07:00:00,2.4868995751603507e-14
L160,2024-09-02 07:00:00,0.0
L161,2024-09-02 07:00:00,0.0
L162,2024-09-02 07:00:00,0.0
L163,2024-09-02 07:00:00,0.0
L164,2024-09-02 07:00:00,0.0
L165,2024-09-02 07:00:00,0.0
L166,2024-09-02 07:00:00,0.0
L167,2024-09-02 07:00:00,0.0
L168,2024-09-02 07:00:00,0.0
L169,2024-09-02 07:00:00,0.0
L170,2024-09-02 07:00:00,0.0
L171,2024-09-02 07:00:00,1.999733711954832e-12
L172,2024-09-02 07:00:00,0.0
L173,2024-09-02 07:00:00,0.0
L174,2024-09-02 07:00:00,0.0
L175,2024-09-02 07:00:00,0.0
L176,2024-09-02 07:00:00,0.0
L177,2024-09-02 07:00:00,0.0
L178,2024-09-02 07:00:00,1.3322676295501878e-15
L179,2024-09-02 07:00:00,0.0
L180,2024-09-02 07:00:00,2.2173374247813626e-12
L181,2024-09-02 07:00:00,2.8554936193359026e-13
L182,2024-09-02 07:00:00,9.237055564881302e-14
L183,2024-09-02 07:00:00,1.2749801214795298e-12
L184,2024-09-02 07:00:00,0.0149545402081693
L185,2024-09-02 07:00:00,9.947598300641405e-14
L0,2024-09-02 08:00:00,2.0884627360828745e-11
L1,2024-09-02 08:00:00,7.363221143918963e-11
L2,2024-09-02 08:00:00,1.211678390955484e-08
L3,2024-09-02 08:00:00,4.1168490949594634e-08
L4,2024-09-02 08:00:00,3.6632736288844114e-08
L5,2024-09-02 08:00:00,6.622312553883347e-08
L6,2024-09-02 08:00:00,5.557244264764449e-08
L7,2024-09-02 08:00:00,1.414107619890359e-08
L8,2024-09-02 08:00:00,4.495257450720658e-07
L9,2024-09-02 08:00:00,2.3530644099878373e-10
L10,2024-09-02 08:00:00,1.3166931878139111e-08
L11,2024-09-02 08:00:00,0.0003765018651845
L12,2024-09-02 08:00:00,0.0003226623234625
L13,2024-09-02 08:00:00,0.045893103216639
L14,2024-09-02 08:00:00,2.6796968354281248e-06
L15,2024-09-02 08:00:00,4.2695235547007837e-07
L16,2024-09-02 08:00:00,9.219134717741715e-06
L17,2024-09-02 08:00:00,9.279977161380517e-06
L18,2024-09-02 08:00:00,2.069362535106478e-05
L19,2024-09-02 08:00:00,9.699090774972774e-07
L20,2024-09-02 08:00:00,0.0017228278157065
L21,2024-09-02 08:00:00,0.0016170418786245
L22,2024-09-02 08:00:00,0.0250452318385177
L23,2024-09-02 08:00:00,0.0386713697106929
L24,2024-09-02 08:00:00,0.044175181619166
L25,2024-09-02 08:00:00,0.0059923886571663
L26,2024-09-02 08:00:00,0.0376356051672941
L27,2024-09-02 08:00:00,0.0412656215913493
L28,2024-09-02 08:00:00,0.0534164422673105
L29,2024-09-02 08:00:00,0.0607783502539461
L30,2024-09-02 08:00:00,0.1078093840991429
L31,2024-09-02 08:00:00,0.166316027897178
L32,2024-09-02 08:00:00,0.1126058529091659
L33,2024-09-02 08:00:00,0.1026566232571298
L34,2024-09-02 08:00:00,0.0582711883323274
L35,2024-09-02 08:00:00,5.229434483411399e-05
L36,2024-09-02 08:00:00,0.0517790783176693
L37,2024-09-02 08:00:00,0.0575639528590279
L38,2024-09-02 08:00:00,0.0
L39,2024-09-02 08:00:00,2.3092638912203256e-14
L40,2024-09-02 08:00:00,0.0548457307532064
L41,2024-09-02 08:00:00,0.5541289169516482
L42,2024-09-02 08:00:00,0.2261735919989036
L43,2024-09-02 08:00:00,0.0133933567237973
L44,2024-09-02 08:00:00,0.0394570902742168
L45,2024-09-02 08:00:00,0.0178692849567353
L46,2024-09-02 08:00:00,0.0061501743886928
L47,2024-09-02 08:00:00,0.0175054165962147
L48,2024-09-02 08:00:00,0.4916816265103407
L49,2024-09-02 08:00:00,0.4358897565368517
L50,2024-09-02 08:00:00,0.0480306785070184
